"mae.rf","mae.lasso","mae.ridge","mae.elast","corr.rf","corr.lasso","corr.ridge","corr.elast"
7.18171413372719,6.94796070065541,6.86277911473316,6.85306020849029,0.17479340999694,0.449440332947433,0.507756337241312,0.468107185958392
7.16876626694479,6.39785870818077,6.65465824958221,6.36132414279,0.196413504708315,0.475003063983445,0.462996213713241,0.482973554671778
7.86633090512882,8.01959725781903,8.01959725781903,8.01959725781903,0.193367052881427,NA,NA,NA
8.19768378561081,7.6896505090528,7.89041030979388,7.62672308750029,0.28475717692755,0.506766706188299,0.657835294562109,0.531431276620404
6.83147543420142,6.1495944889069,6.43209079187046,6.04164462253406,0.243247166530485,0.409583839032654,0.445111063978682,0.447889723585632
7.45513608506627,6.79526732093194,7.36686688689286,6.7563759450295,0.214720169472217,0.464918005894842,0.608407573974327,0.472351213709922
8.29085251455922,7.97984783195739,8.36022816607482,7.91466698340404,0.344377863387242,0.406387465254433,0.54354318572934,0.430434224869727
7.03836843522237,6.7440387611205,7.43963952082347,6.92832705089257,0.360207057389004,0.475002706015814,0.430188304915276,0.452900954740817
7.53713795220136,7.56706005281707,7.56706005281707,7.56706005281707,0.170241601330296,NA,NA,NA
6.94746173649084,7.17559394966549,7.25626658862288,7.02047263211125,0.180650337664034,0.260549385855807,NA,0.304836598468592
7.04149392220547,6.44130754370589,6.57686174466147,6.30415886934913,0.284053822982267,0.466776631929636,0.546804454649002,0.493546427541551
8.31962639834236,6.32809362166497,8.40479411218501,6.28795585198399,0.212370984211434,0.591417847102858,NA,0.597786317221002
6.86957994531835,6.04896892577212,7.01461563843459,6.09808728262952,0.21538408682845,0.479705240241793,0.432305856141788,0.47119362669252
8.04686653282286,7.25568240677029,7.60145116372234,7.20490266973132,0.0303086446310093,0.366251052257534,0.516020453459945,0.380390071441327
8.16570283376855,7.0324845668003,7.98301856776744,6.97214896330081,0.230542360478661,0.519547644418578,0.513997143789406,0.534903281388699
7.77918893200341,7.88547531529801,7.88547531529801,7.8387595560791,0.129295754189935,NA,NA,0.215194450240943
6.43742508297646,6.00469354402546,6.67735716652537,5.99488191781491,0.356799899881819,0.44345247354705,0.422376616887275,0.446885022912008
7.22034225311575,6.2409373833317,7.16215647847264,6.18937557405137,0.245553440588001,0.439789620419646,0.514532599282641,0.466136602949618
7.33252385381225,7.56323687955002,7.43998530576035,7.51807510523308,0.245992874676738,0.318089629546486,0.525004470650748,0.339768612552175
8.49600871067112,8.3934167139177,8.63013538535047,8.35871324297953,0.164112359798311,0.40152036453666,0.523888702591495,0.406694772368159
6.75550612761955,6.67009519669373,6.66191184035345,6.52680130823499,0.218696552166717,0.129221416988241,0.38517508069699,0.198849747850623
7.08727355542473,5.9246943238146,7.22247340512057,5.88062126046001,0.299060350021206,0.576927320455302,0.602794063551796,0.580074798106129
7.82615289787781,7.61759382366799,7.39633070199926,7.46302673978628,0.206478269609402,0.398124941471023,0.522601050108472,0.435943579833717
7.17990743433482,7.36671836524157,7.34901985977595,7.36193824734837,0.181904463845434,NA,0.525758279947715,0.0981148322751693
