"mae.mymethod","mae.mymethodPen","corr.mymethod","corr.mymethodPen","Di","lambda.id","id.which","seed"
6.10989205165625,6.40269085310616,0.537211191575529,0.469591272174551,9.67879143776403,58,1,6220
6.7580808831102,7.10098825872731,0.413846370224592,0.324360104122406,3.06013420142114,48,2,3507
6.88231362186276,6.91085443567408,0.41332540412815,0.4092156439031,0.638705567362604,8,2,9088
6.28188915312014,6.32780438657689,0.520686072132103,0.522354601703226,10.0781724696608,9,1,4575
8.19601243557552,8.12201868077344,0.253264292805651,0.319200342984384,3.52808541414625,43,2,9141
7.49331051294054,8.30239987261277,0.444542180652879,0.368871495071145,1.10589954473879,62,1,958
7.68420497416849,7.59170690034903,0.348784803207482,0.388376678503284,5.00696508791737,43,1,9144
7.14104807956364,7.08531496346626,0.487570424150668,0.497467197675276,1.30303549591979,10,1,2152
6.67975416318001,6.85150166403171,0.468622929999172,0.44835444741637,13.3914953679748,24,1,1702
6.65312622164762,6.65632928934877,0.258104892235101,0.257987664423331,10.4574973177669,1,1,7287
5.63838273978551,5.98762029123464,0.583068961049151,0.520699721149173,1.87399911242121,37,1,5016
6.41586301259449,6.35198424290291,0.465353735381625,0.471705370126291,5.24887082771747,10,2,6780
7.07908635089442,7.34437109912911,0.477142325154701,0.414885588688052,9.86090685009358,69,2,1172
6.76781182500414,6.77755228312248,0.310740145580374,0.30954708669791,1.05695022601278,19,1,5546
8.41879886939761,8.45274346066039,0.354467941527892,0.351169647290697,1.51956747434629,5,2,1106
7.10385259169205,7.77270345643429,0.387636432055167,0.192834655485221,1.09855838115079,36,2,219
6.00869881057862,6.02079276506922,0.454505784541081,0.454991314955613,8.71486636189304,11,1,6846
7.52945383980226,7.53623239034868,0.329961769863381,0.3291154325299,0.534288115576176,1,1,9602
7.31421340938917,7.58048673394148,0.369132147752855,0.328397121832583,2.51387253817833,42,1,5107
7.59430387049088,7.71946839080286,0.433486799300513,0.393458389378285,3.24817212916241,21,2,7265
7.29506868809221,7.16785766514141,0.484396648583545,0.492050560954833,4.91408791858054,33,2,1030
7.01879779185449,6.887504051536,0.295115688209871,0.34534353418169,3.04176810527854,18,2,9700
6.82301311026417,6.82445528872589,0.43082289633324,0.439872010278584,7.90208470441334,12,1,6405
7.12206448097904,6.9700782808232,0.509394029135972,0.5291848607091,1.21184387051158,38,2,1360
6.85380731268864,6.38352111971078,0.279319396535247,0.514884351560058,5.03631492804404,77,2,2116
6.76039997035741,6.86025006726794,0.451520307657521,0.448053245961766,4.3245887285801,13,1,1638
7.70591932055632,8.02161299553206,0.227575864814302,0.141112811544835,2.84297160334544,36,2,872
6.20951271281991,6.82809618393734,0.49936650110607,0.415437255905013,0.690662442348226,74,2,6693
6.94601237045737,6.96363105121414,0.484680629219485,0.514563091852787,14.7179122948031,19,2,7406
6.0616748909955,6.05295757953485,0.522264729179907,0.522800400681507,2.55020540406721,6,2,9258
7.22235918193505,7.12790478151329,0.400373638545204,0.460440817107839,5.98436118816524,34,2,2545
6.46579133610731,6.4998630946902,0.475865251123143,0.473135886660858,1.48911584278086,12,1,750
6.74515724330692,7.44386084297174,0.314650685829634,0.276902470532738,0.523359631956432,92,2,4639
7.40562968007325,7.2726023119928,0.433967380619186,0.45552176075507,7.41559109387078,37,2,4046
6.94038602982202,7.37953910831178,0.425233998411484,0.331763001180348,1.5319234881935,60,1,5461
7.01797303627683,7.0176303334201,0.412653685493792,0.412699065019942,0.547185938538875,1,2,8638
6.21673486823918,6.17731149295529,0.58693925247389,0.589738458990634,8.6691340061883,30,2,709
7.38365472295705,7.38426107685722,0.423522426155891,0.423708046325077,9.55691875418395,2,1,206
7.34449693088698,7.21032204839844,0.328365164852927,0.357403497871787,3.05819671918214,24,2,7806
7.10053626250273,6.97468399724889,0.406370642596303,0.428505441881869,1.66546848305198,21,2,7331
6.39607822553673,6.39869559311869,0.498938401781807,0.499056731964193,14.716449936112,1,2,798
6.1879065376728,6.76530693751346,0.444554233453775,0.317026225844268,1.01581579248894,47,2,2588
7.09619788508507,6.90862426796881,0.423252642848407,0.450950143547856,15.0257907815052,50,2,6528
6.85610015606068,6.86291917853397,0.478907481498609,0.479815933746022,2.59054230095591,4,2,3541
8.04961132566708,8.19777084588077,0.294850184981681,0.277668039754989,1.29774439559812,27,1,3114
5.89001348586542,6.39018855715056,0.481317585960431,0.451047273160615,0.247162958289221,63,2,4926
6.8837476789393,7.1530387226717,0.529893650535519,0.47097366189399,7.03311461167954,28,1,8933
6.1356941265212,6.48234291370474,0.495549086319131,0.448287222602557,3.82881949715314,54,2,9742
6.36372258108497,6.39548220763859,0.484133121357548,0.48092315657165,0.164265711829537,11,2,7917
