"mae.mymethod","mae.mymethodPen","corr.mymethod","corr.mymethodPen","Di","lambda.id","id.which","seed"
7.45519160720172,7.48405080953038,0.347913097090091,0.341713841429984,1.83961457545605,100,2,9088
7.32339703702935,7.49237931977103,0.430592009203488,0.460474304447742,0.854393483155846,47,2,7265
7.1447012967621,7.34129540113099,0.337779727550476,0.333717190795771,0.527797138768318,27,2,9144
6.66267938154425,6.53837594686431,0.524207737954484,0.5302973390121,4.63545788666698,12,2,2545
6.49464110218398,6.49344477334724,0.557356803216398,0.557586176735242,2.0372324670021,1,1,872
5.62782921829876,6.01750223821113,0.704595818067567,0.638607462082277,0.0444661558719826,43,1,6693
6.51911233192296,6.72913231983906,0.470608293528934,0.431186401383969,3.73832796429503,19,1,6405
7.8211492147401,7.82923510392553,0.452110551448286,0.444952951449586,0.917311193243271,20,2,5016
6.24705265604486,6.24212586369934,0.495045645961517,0.496493744922683,0.266483597472136,7,1,1360
6.94454161626014,6.70405018004333,0.476654060435989,0.534607188455749,2.25750475700518,36,2,6220
6.5473713387356,6.53056505817646,0.639527931758214,0.65536209487303,2.11505874393755,57,1,4046
7.13031738362914,7.17095063287016,0.431701726018543,0.455736950448895,0.200628091203724,17,2,9258
6.64831132251348,6.64651240645107,0.473489044596484,0.473528830028194,6.18570607977233,1,2,8933
6.70474104952354,6.96337787677272,0.364004993504963,0.326279269726701,2.04037925579074,35,2,6780
7.21244724326409,8.11670622726811,0.400402237484514,0.352282318292964,1.87423237443136,94,1,1106
6.70022474117794,6.58382675072697,0.325268970822947,0.429145210493772,11.1246599857524,46,2,6528
6.74771123660582,7.21827870002307,0.422934167600201,0.390444935356655,1.22053606260208,46,2,5461
6.34417385986413,6.59939740910245,0.553867483902849,0.540182475582885,10.6485201069595,53,1,3507
6.83981538512755,6.84246844436029,0.420609677841186,0.420470614962898,2.23087477705144,1,1,1638
5.76996568426218,5.81445208764733,0.573856817468962,0.563097864184201,2.51303563466403,6,1,5107
6.30120330023423,6.2987063267079,0.5611070030213,0.561193156575366,2.5514131426012,1,1,4639
7.12286780788202,7.10888096027079,0.468124523840145,0.468570753293078,10.4025054928038,6,1,8638
6.7600416785781,6.80117121712114,0.454710522532237,0.462553527807454,4.62574963002993,33,2,6531
7.04306090617859,7.08886866049817,0.486741673422637,0.470976183435047,1.08244205801033,32,2,750
6.19063395963163,6.18988988792751,0.361607045112509,0.362292070285054,2.25421868294758,1,2,4926
6.3515398298251,6.16600533993676,0.4343557371956,0.479709784018101,4.34927757783826,17,1,6846
6.32732113526861,6.11538882447584,0.507958763466097,0.541674067008062,2.06962899171843,26,2,709
6.99122186592448,7.36261514132269,0.37522654901596,0.377397086026549,0.365588292888604,27,2,2152
6.43582368773282,6.43808696884339,0.446787669464956,0.446854262227246,5.81924383396561,6,1,4575
7.51498820376951,7.85193134052496,0.333884103401133,0.302414332394555,9.53408821159027,21,1,7806
5.82809588250909,6.35984320644509,0.373743083833483,0.327080356805294,2.9882203189031,46,2,1030
5.71362736412042,6.13512790484987,0.582142386083159,0.485090535743467,2.97290384837652,52,2,798
5.63234481504872,5.66360846472662,0.622911407448494,0.631671281298165,4.20324281276171,41,2,1172
7.17790077611981,6.84208576036266,0.595211958289185,0.626128752206958,4.41038803978902,36,2,3114
6.09053416964463,6.77788119653545,0.541947212109827,0.453101949490264,3.88427426147133,57,1,206
5.75451917987224,5.80632020198322,0.586112039054258,0.57938457123723,6.49814565645362,5,1,9742
7.10566728209163,7.1325071395469,0.454252048591287,0.457400234842334,9.62718148042202,11,1,7331
6.02072282898897,6.37594292062775,0.492139304581775,0.475605728359084,3.58051697491786,63,1,2588
6.43577511036837,6.45529068422863,0.609629063780599,0.595738416996243,1.8566049613716,18,2,9141
6.63255904073237,6.62568005389119,0.58500217721239,0.61471853308718,3.18954652072652,50,2,5546
6.44639507664931,6.71633013231488,0.410055022633428,0.494118668024556,0.712168858888958,68,2,9700
6.06111117626345,6.05897077387705,0.408250027899244,0.408239697526291,2.41047545343526,1,1,3541
6.61179745173463,6.88804876059337,0.543809445525196,0.566212924226624,2.24037825400265,100,2,7287
5.83936922805443,5.84084047943972,0.531015323250855,0.530632443711017,4.15198685139697,1,1,7917
5.25354652449161,5.75264326462476,0.532916194311327,0.431944075480521,2.37897407096526,31,2,219
6.5344285768672,6.49248475580646,0.450046418959787,0.459049536967829,11.4371003672482,9,1,7406
6.20232225729084,6.04775054784821,0.41048884091377,0.439534244911725,10.0601226048015,17,1,2116
6.3804545381446,6.88819715883337,0.381442493411557,0.423257589448267,3.08909062282435,45,2,9602
5.56207165307969,6.56113212331064,0.620402888443018,0.510473504849055,1.61678086089556,43,1,958
6.91616276936225,7.33112521247524,0.563790433336502,0.513802237128147,1.35683527970692,59,1,1702
