"mae.rf","mae.lasso","mae.ridge","mae.elast","corr.rf","corr.lasso","corr.ridge","corr.elast"
10.4194541806653,8.30023695731389,9.52989451373567,8.34078669795733,0.37363097979114,0.683310814787348,0.734484812490405,0.689411918354909
12.0281059682033,10.2873254614129,12.0954582045482,10.1620015455458,0.454121835270808,0.757144691134476,0.795106996763821,0.769084699381719
11.828026083892,10.2750094858648,11.5476590514024,10.1769288734223,0.37575578201059,0.657510012050287,0.686579815592909,0.672635145792364
10.8113329723331,9.0588404250493,9.86847017155266,8.89262906055341,0.458105043670193,0.629800539668844,0.696781213983567,0.65072905918333
10.6171075429831,7.64017402752686,9.96829094451743,7.57801857714721,0.431338054411114,0.759031657816749,0.73272768669321,0.764017839899436
11.9702985792789,10.1370051809285,11.9771205170453,10.0005893691353,0.397435038240164,0.697916661778697,0.755604593815207,0.709198553849369
10.9576153919955,9.0280714562736,10.4695012609175,8.98366225250073,0.470011275554922,0.672876960300984,0.672010704757751,0.671098008877709
11.0969694796588,9.05724875285433,11.002361061854,8.92928903464383,0.601635388683888,0.748068578409742,0.784736957019254,0.760575672895995
11.3587610742533,9.35142012601834,10.7334452575423,9.38737216912645,0.343365001882697,0.694319124558694,0.675792138440724,0.699395467482221
11.6050389179309,9.9161336561662,10.8570470233817,9.88770204079048,0.339267124287352,0.668445696960949,0.71552321298795,0.694979024555537
11.9705264145303,8.61426964462611,10.9930946197595,8.62273471323575,0.455982795343534,0.782616670414929,0.772634266509659,0.785767100032294
11.5520352370479,9.30956269308734,10.3052106499068,9.26303683831499,0.365506027239858,0.624024207055785,0.634102594883447,0.630173991128091
10.5378858450717,8.77058368886866,10.1575156697148,8.67456094254822,0.445042810372454,0.689395529911814,0.704496689602355,0.697987810669014
11.5357720087298,9.59099112083035,11.0012524816718,9.57486561524383,0.506798338137028,0.722358729004127,0.730167987368978,0.7247457992911
11.1647699228364,10.7797335749307,10.9854241055598,10.6111446617002,0.490761774765739,0.542029581163362,0.681671656000772,0.574182589468085
11.8481181021458,8.49432941665395,10.8466046183056,8.50105188526361,0.497523567443978,0.730461042089641,0.768822544957125,0.736132012907753
11.5248742843396,10.0929107400653,11.0535641338237,9.93977364989427,0.355683145396058,0.657794456025831,0.745428441840598,0.684165552889624
10.7500009730417,8.7698163887818,10.7942569982229,8.806420734327,0.511641431969835,0.702735802579211,0.731993479223994,0.706680203346893
10.8649211103274,8.74973693651686,10.3384187186614,8.65386470308237,0.352274098621847,0.666152050212035,0.67643102091855,0.677860407019112
