"mae.mymethod","mae.mymethodPen","corr.mymethod","corr.mymethodPen","Di","id.which","seed"
8.8554047973441,9.70853144835905,0.723578648477814,0.657982730681727,0.884042192716353,1,8933
7.84713551604287,7.45010320930891,0.665210541259349,0.729312453873673,4.79876480331939,2,872
9.06940584376493,9.34519206922664,0.705929856816635,0.654402491397947,0.284369163131308,1,3541
10.5378301695342,9.18698519648274,0.553046448094698,0.661032888240468,6.83795552937309,2,5546
7.53648860464933,7.42047437936935,0.758438744552099,0.743799459841738,12.7662144543309,2,3114
9.68123012519006,9.62247593168283,0.652067164347639,0.667162205416449,2.47677997157528,2,9258
9.52594114016932,9.25294000555476,0.631767068340559,0.664066717061856,1.77982525503245,2,1030
9.41312493677913,9.02916817378269,0.658224111791431,0.665613237609818,2.35901243926811,2,8638
9.76141638559644,9.39750350920486,0.588186823370003,0.613494197362664,3.36964123537099,2,6405
9.24377095519248,7.94734175491076,0.727215142850987,0.78201639931876,2.73184163151119,2,5107
8.54344345510793,8.39885662534481,0.668391280468329,0.702219109797208,1.72505230417752,2,1106
8.41388850246426,8.15376951990816,0.774531684331938,0.776493927662295,11.0630240582475,2,7917
8.36333333696914,8.75043783844499,0.692656543769672,0.602104517062712,1.12081167261544,2,4046
8.42359059699714,7.00925379516366,0.607280136501678,0.719379942871288,2.57977709209735,2,9144
9.01507120571538,8.87003499623853,0.584684561112127,0.530019424709778,2.46169441823314,1,6528
9.24208105777935,8.57226892588023,0.71570002499569,0.75103022738218,4.5274584444968,2,4926
9.39832342327561,8.07493930179627,0.717210955359372,0.79864210846826,5.30028685195157,2,1638
10.5264748113508,9.00880223398041,0.646039270963016,0.759463877856647,1.10588520289326,2,2588
9.53730229604358,7.98197556068729,0.540719308164493,0.687360274575318,3.99531900981235,2,9700
10.4906683616784,9.54644468929092,0.646183660088371,0.667962714020222,2.20412734885168,2,219
8.45179871118812,9.02424875595947,0.65614584666809,0.631834702943158,8.92112431046933,2,9742
8.40927708067717,8.18836644129475,0.674052844534488,0.702615207775845,4.98324435055618,2,2545
8.41536975046593,7.34285077815357,0.719278213794588,0.77298507541881,5.48514879333163,2,9141
8.20872066989803,7.10415753543662,0.679410039875146,0.742961222532135,11.6604795608589,2,7331
8.66709549068857,8.10251555912633,0.706664970490038,0.715180771486938,6.80936541630388,2,5461
8.83041498478917,7.84910274772244,0.709452712687377,0.743846956382673,1.68649510833819,2,3507
8.52203886245698,8.20908462522212,0.691895237009035,0.694923600294879,1.47957400569789,2,709
10.0692390768201,9.28434961807105,0.622553604597642,0.701204001900119,3.93074201619635,2,750
9.19149713976972,7.70696648334068,0.679819104547239,0.783182487548007,6.3653665964148,2,1172
8.80889360242813,7.52334419209164,0.713910408293117,0.788672956491073,5.31912051981377,2,798
8.44175453132259,8.15230111844832,0.655831148802013,0.676803850803998,6.74733760014811,1,1360
9.37698203518458,8.8586027227205,0.70063422912662,0.733819568742523,2.66465611917526,2,4639
9.50876051937125,8.88657489609705,0.607358860876692,0.685121391465873,3.22108846078545,2,6220
9.47258500245357,8.60468848619355,0.643972550275773,0.715443601642887,7.07878438997265,2,1702
9.82407884490014,9.76299121560771,0.674359667451668,0.616700435121604,0.259692295375621,1,206
8.65933774672325,8.10364968028899,0.61475437503457,0.682083726305194,7.37700804225322,2,7265
9.98188432432121,8.3157470273177,0.649211487731116,0.78042008103585,13.7124715072438,2,6846
9.1478368899067,9.13639821862181,0.727768509083594,0.719452596477163,1.2348582965019,1,5016
9.25538351352179,7.62851764607088,0.633429720129415,0.77688535487615,5.55064630637873,2,6693
9.58867337258946,8.78670065574768,0.674513773867695,0.716107528117407,5.05581265200753,2,7806
10.9792329202131,10.9072900686858,0.583414574602063,0.539325690105315,16.0100894433809,1,2152
9.64900523714119,7.93702994897938,0.485652047067317,0.665988661687371,4.33961627691691,2,7287
8.220434630151,8.59838060315327,0.676383085288789,0.652120826169795,3.22866262330478,2,9602
9.28510401708338,9.39887214654094,0.691770166913588,0.682440403622199,1.39647007789677,2,7406
9.61970820085085,9.17679563752953,0.595888106603004,0.635772344720905,9.97779395188092,2,2116
8.06200773699163,9.13374361072041,0.778391698108723,0.729703112728846,6.63073272099365,1,9088
10.4221950131336,10.1838945016554,0.618516236636769,0.588676493083074,15.482453518611,2,958
8.98784747439714,8.9310510491616,0.746682051479016,0.744467829335201,3.16971224786956,1,4575
8.88362381967863,9.56514973984825,0.685160056745153,0.609124600804043,6.44316377787992,1,6531
9.38000824544187,7.81927325775791,0.704608138174126,0.820819754229888,15.3390016683866,2,6780
