"mae.mymethod","mae.mymethodPen","corr.mymethod","corr.mymethodPen","Di","lambda.id","id.which","seed"
9.56087058651826,9.80496215982599,0.519913000058244,0.479110132886604,0.490161943727612,56,2,709
7.88321171419755,7.71972313082819,0.719903915984995,0.73283498108297,0.50341396813468,52,1,7806
8.30395965798995,8.33156719198894,0.72317302082208,0.70711279133972,0.134283558794321,39,1,2545
8.07705762242784,7.5404498193313,0.686076564253116,0.732922540438547,0.465072180866626,58,2,7406
9.74019728202626,7.9475716984737,0.673670575004546,0.815936605396307,3.18152423474291,60,2,2152
7.97967585722853,8.03441084833111,0.698357013980109,0.699253388763485,1.8566656480558,73,2,958
8.64439873290465,8.14184217603303,0.760594550583171,0.780546453114466,1.29154883037866,55,2,9258
6.6793700070672,6.86253136912365,0.829833379632382,0.818985213589538,0.784740607641295,50,1,4046
7.92457684671573,6.7825508842355,0.686520287719107,0.773332605691197,0.202445542495225,52,2,6693
10.1413074634268,9.33192596111794,0.746615119746896,0.763101659529745,2.78156874945586,84,1,5546
8.83213506786528,8.85217065106679,0.671860867788578,0.681739740089315,0.271279767238055,79,1,9141
8.52037412300103,8.55008457881208,0.739231122677474,0.737274115110554,2.90991829574924,5,1,1172
7.440027068591,7.266049934736,0.738822990326574,0.780375917182895,3.36978915138111,52,1,872
8.31881833515393,8.59769561814205,0.668384435521036,0.720127336154349,3.64125515811363,84,2,6846
9.06189904951411,9.23485895504398,0.610479158860479,0.665561842231512,0.135431506064877,73,2,798
8.09143705533359,7.70229439482614,0.736073844816929,0.773753644748133,1.07561010875409,100,2,7265
8.93034770551439,8.52587149010898,0.710615888187253,0.7286980332217,0.499112300383028,94,2,7917
8.24308063295816,7.99314265985905,0.816772223843463,0.837271842252643,1.83420121762669,44,1,1360
8.39462703674385,7.7403981765285,0.741842189720178,0.792923204794971,0.55984635851711,80,2,6405
8.3157292367248,7.38365324687705,0.552334967224217,0.649671068083466,1.10317050958653,65,2,219
9.28842906242623,7.83793734892003,0.691593800897661,0.769489727820863,0.753868858384254,81,2,9700
8.48710945135319,7.51339668605371,0.714947196779019,0.772472754751339,0.383649044413791,57,2,4639
8.36584317836234,7.7113992531505,0.737691213299745,0.804395624747416,3.40813416123072,63,2,5107
8.02614190154583,7.4954068260847,0.758618548997846,0.779553368608997,1.26739131898079,60,2,3114
9.68401230096435,9.2921072550031,0.776554024000424,0.733771158896189,0.199135876783214,51,2,4926
7.95105257603883,7.5452950959565,0.788748018036172,0.789092131796706,1.09686897062306,44,1,6528
8.84945266748873,7.75972539325197,0.738712736491775,0.795684185968821,0.648725340954098,55,2,8933
7.57484368485749,8.61641711627063,0.744284237854215,0.710318210720457,3.66205539941303,73,2,3541
8.1916229921037,8.05097362390425,0.650713654098915,0.726958319192994,0.359560765989771,100,1,1030
7.50920121957589,7.68187126283493,0.761023905868551,0.754408054040923,2.23862253811914,26,1,7331
9.91460205333923,6.90990751059126,0.726368039660531,0.866725636772422,2.65363589988256,58,2,9144
8.77312018528097,8.32809906770428,0.693473551370555,0.741435688843204,0.670262842271544,100,2,206
10.2236083036884,8.10394557732794,0.578658562674836,0.748296204524417,1.40112226489758,75,2,7287
7.71960731661253,7.60448972592256,0.742537484469085,0.741263010709575,0.365446714446102,31,1,8638
8.73488653017707,8.14761206317963,0.698949104555823,0.777975534888597,0.985611132334641,70,2,6531
9.20136843035213,7.89668890181743,0.641445612513207,0.781238834630419,3.99741293437795,69,2,6220
8.92731315144509,8.93134323523051,0.708765694738807,0.708754571080048,1.12442477121527,1,1,3507
9.26987277035881,8.59222520202923,0.721167264768477,0.728603202586349,0.484927544490604,65,2,9742
9.75229567745287,8.89544741285094,0.66791528941044,0.724418887866659,0.80255442857471,100,2,2116
9.03636650402152,8.34281330045379,0.725321276794302,0.754001766645051,1.53301531949558,48,2,9088
9.4806600111634,7.50219170687903,0.720441966773805,0.811158585037094,1.38296537603125,63,2,6780
8.48274913223005,8.29872506570149,0.737130787756473,0.766305047510342,0.590372916861085,72,2,5016
7.82030777810579,8.08185183521759,0.750106292034731,0.76510430874147,2.69138986323956,73,1,2588
7.24050879090932,7.61423267611537,0.807131714193587,0.742615031443168,4.18953038735219,51,1,1638
6.78679253492948,6.92650838717298,0.692128547865925,0.682623892245832,1.44156161433525,35,1,750
8.99945666686426,8.58639538457482,0.722906068129423,0.739804652344509,2.3675642524716,27,1,1702
8.20217454705996,8.23269368722459,0.680913886893904,0.68163635103538,1.15983356575511,55,1,9602
9.19576515563825,8.42917545816314,0.62634439860612,0.680449202202302,2.06530582464936,42,1,4575
8.89744767290588,8.4071000367002,0.77972004138902,0.778055834858526,1.27854450436537,52,2,1106
9.36583109289341,9.0333872003789,0.652067596064539,0.694103791887485,2.49094504274189,41,1,5461
