"mae.mymethod","mae.mymethodPen","corr.mymethod","corr.mymethodPen","Di","id.which","seed"
10.0814969551054,8.40536144228881,0.563990383610154,0.735021550238149,3.8319248208189,2,5461
7.73389079112763,7.73389079112763,0.601242596346959,0.601242596346959,2.699817348754,1,219
8.66376106698657,7.93378417012768,0.650386024011332,0.752417977736834,0.580206848188035,2,798
8.49374678125388,8.25419798964853,0.658427783927511,0.692399299987983,1.15812886597207,1,872
7.79463355035776,7.79463355035776,0.753347690181322,0.753347690181322,1.9996730698504,1,1172
9.07373334110098,7.76298610152495,0.697107453782991,0.774698930076807,3.46083949613794,2,7331
7.31009337886106,8.04880883241481,0.803025734435837,0.749030613748506,0.376745630817971,1,3114
8.00567225415953,8.2357234525391,0.759193106086616,0.74588136617441,1.80023250005038,1,4046
9.37782750361513,7.5932943209175,0.686123131458225,0.815662950668792,1.28761529776449,2,9700
7.54080850521791,7.54080850521791,0.760591915908705,0.760591915908705,1.62049642902766,1,750
8.98672829433139,8.13237880395073,0.733278655056685,0.784395585332975,0.0805584941734693,2,4926
7.67734934697265,7.14807009165122,0.811044039864841,0.839628955510453,2.84291001149241,1,6528
9.8164397547613,8.40841735290835,0.641238813226474,0.749345493989922,1.11853448379404,2,3507
9.56974002758391,9.11492004315041,0.630055431661154,0.659902518871181,2.38135304777609,2,7917
8.33623173945707,8.28512641697857,0.703467969495063,0.712880333990593,0.180790175789349,1,709
8.48293013782425,6.78585967998943,0.674019118596645,0.81377979131143,0.218865726291876,2,2545
9.64527304265329,8.35270810171948,0.673268966359789,0.749277253555309,0.149577590987045,2,9742
9.17115492756279,7.32829392079413,0.660489399122742,0.794947195698119,0.93343660525321,2,6846
8.68066340818257,8.60267237927876,0.718697863825662,0.687534005622353,0.464964336696908,2,2588
10.1636965702782,6.96254822535088,0.691081894811529,0.857227868373572,0.203096075791019,2,9144
7.97305262970885,7.98225771834047,0.723128984921599,0.711435467029951,1.01207393343507,1,3541
9.84993513840895,8.17161861659596,0.635208260190413,0.743543429020666,0.157187518491155,2,9258
8.40746881630722,7.06152923737109,0.745036831132587,0.821399691018693,1.53256863356249,2,5107
8.55550553064338,8.13109865291454,0.793804303797153,0.813719362145455,0.660846406309711,1,8933
8.63655096741803,8.07584447193933,0.747241107301626,0.779942557770395,0.279032093931168,2,206
7.99629735916029,8.02607017177741,0.734441183216909,0.738316616483216,1.2353056337172,1,9141
8.48998826914477,6.5969931762409,0.571486780774635,0.767393895362985,1.60244743710277,2,7806
9.33027981372681,7.52486820639565,0.794360450488399,0.851147814186821,2.7847495530302,2,1360
8.72337181860677,8.64676376547491,0.639712037955516,0.647664980925819,0.21611288925752,1,1030
9.37573384936686,8.80307395227597,0.712673329422468,0.753079350198455,1.886644948094,1,2116
8.19772637075965,8.43892767884576,0.645093405210977,0.632284293699396,0.198674271120353,1,7406
9.73707881126824,7.98275310608395,0.71053029655843,0.806227846960099,0.946377783321465,2,6780
8.23229507400113,7.34517433914266,0.633810876651189,0.718212914780096,2.10523432801819,2,8638
7.35863243372809,7.56601592083115,0.804974155003422,0.775920558007396,0.432213556222917,1,6405
9.18958314192115,8.13014341209936,0.717803647590995,0.782570221305117,0.288911604217324,2,4639
9.36534866294903,9.20737646808053,0.701628193577537,0.700683234426574,0.412601591678194,2,7265
8.49338942932261,7.23532952240163,0.690227523343571,0.784102900833252,1.93914591536238,2,5546
9.1029352044173,7.12898265304884,0.67124600307347,0.814787727842155,1.56074337771481,2,7287
10.4099306838049,8.36434308041821,0.595397015935364,0.74178502636837,1.42954513489769,2,1702
8.90273740711195,8.06209326017738,0.65390229726731,0.732203437030625,2.61783321573075,2,1638
9.49908568160226,7.52042398185276,0.651926031300517,0.784988581054444,2.38258883957672,2,2152
7.22985460130339,7.12913385995271,0.790242341092532,0.761077541805189,0.843742697774925,1,9602
8.76266982762552,7.43987315544226,0.726379520418708,0.801722899433735,0.904267370180417,2,9088
9.60163688585408,8.3677598061041,0.63315680065996,0.732112731247888,1.62236949394576,2,4575
8.16363382591948,9.85022722885033,0.769208632583503,0.683056969423925,1.34321417098815,1,1106
8.07727375722706,6.94004897141268,0.654055906539127,0.77092067786835,0.382473102384761,2,6693
8.73280949575063,7.8362037196907,0.697307729989029,0.790816432264235,1.55280681806934,2,6531
7.97864320224375,7.82469630826373,0.790527399720472,0.80092154247497,0.673976765385907,1,5016
9.41841465980953,6.82738359072974,0.720424740192833,0.850188839533904,2.24922985383272,2,6220
7.64092156507651,8.10278411292285,0.74613403302069,0.716209848325908,0.227732689339386,2,958
